text,labels,Average_Word_Length,Lexical_Diversity,Capital_Letters_Count,Hashtag_Frequency,Mention_Frequency,count_emojis,special_chars_count,Stop_Word_Frequency,Noun_Count,Verb_Count,Participle_Count,Interjection_Count,Pronoun_Count,Preposition_Count,Adverb_Count,Conjunction_Count,Readability_Score,URL_Frequency
"Competing for Most Hysterical Woman at the Kavanaugh hearings"" Trying to create outrage and Hate",1,5.466666666666667,1.0,7,0,0,0,1,6,4,2,2,0,0,1,0,0,47.79,0
cocks of the beasts we keep. The life of a slut or breeding whore is quite exciting.,0,4.0,0.9411764705882353,1,0,0,0,2,8,4,2,1,0,0,0,1,0,96.69,0
"Professor Sked 1) The EU is split on so many issues, e.g. over the future of the Eurozone, over migration2) Despite that, he is right to say that #Brexit is likely to be betrayed by all the parties now in Parliament""#MayMustGo#ChuckChequers",0,4.878048780487805,0.8536585365853658,14,3,0,0,11,21,7,5,1,0,0,1,1,0,59.13,0
"'IT'S NOT ALL MEN, THOUGH!' but if he does time for violating someone, you quickly forgive him. he's 'learnt his lesson'.",0,4.809523809523809,1.0,18,0,0,0,11,9,4,1,1,0,0,1,1,0,89.75,0
"Now since all Indians been mapped thru Aadhar Card. Flush out illegal immigrants,whose No has grown substantially in last 10Y.",1,5.35,1.0,7,0,0,0,3,7,2,2,1,0,0,1,2,0,69.79,0
Tomorrow at 2PM EDT and will be hosting a Facebook live event from the border in Texas to address the separation of immigrant families. Tune in here &gt;&gt;,0,4.642857142857143,0.9285714285714286,9,0,0,0,5,13,11,2,1,0,0,0,0,0,65.73,0
"illegal entry into the US is a crime and the Democrats have set up welfare systems that reward them for breaking the law, entering illegally with benefits, welfare and voting rights #BuildTheWall now #StopImmigration until the laws get fitted",1,5.230769230769231,0.8717948717948718,8,2,0,0,4,17,10,8,4,0,1,0,1,0,31.89,0
"Before and , was a young girl whose immigrant parents were deported. Don't miss her stunning memoir MY FAMILY DIVDED.",0,4.9,1.0,16,0,0,0,4,8,3,3,3,0,0,0,0,0,61.83,0
Watching you two as my black cock grows harder and harder,1,4.2727272727272725,0.9090909090909091,1,0,0,0,0,4,3,1,1,0,0,0,1,0,85.69,0
nets you a Amount of Gold and other Metals which is dependant on their Mud Hole.,0,4.0625,1.0,5,0,0,0,1,9,4,2,0,0,0,0,0,0,80.62,0
"""Dignity and Humanity are not a function of geography or nationality.And your worth is not based on where you breathe in this world."" Ann as she raises her voice for refugees who are rebuilding their lives in our communities. _x009d_",0,4.85,0.925,4,0,0,0,7,23,11,3,2,0,0,0,0,0,66.44,0
"So now Twitter bans the term #IllegalAliens after its CEO lied to our Congress and told them they dont do politics, yeah right",0,4.521739130434782,1.0,8,1,0,0,2,11,6,3,1,0,0,0,2,0,73.51,0
Not to sound like a corny ass bitch but like if I think about my friends too long my eyes begin to water like I LOVE you hoes.,0,3.5357142857142856,0.8214285714285714,7,0,0,0,1,13,9,2,0,0,0,3,0,0,85.36,0
"By god there is a lot of woman and children got off that boat eh,poor holiday makers paying good money to go on holiday to witness that #roundthemup #sendthemback",1,4.620689655172414,0.896551724137931,1,2,0,0,3,12,11,3,1,0,0,0,1,0,58.96,0
"I'm unfollowing, I don't need this kind of negativity in my life",0,4.416666666666667,1.0,2,0,0,0,3,6,3,1,1,0,0,0,0,0,59.3,0
"The more we learn about the activities of the noble illegal aliens who are just trying to make a better life, the more we see that crossing the border illegally is only the beginning of their lawlessness in the US. #BuildThatWall",1,4.609756097560975,0.8048780487804879,6,1,0,0,3,24,5,6,3,0,1,0,1,0,38.32,0
"I am not a morning person & I keep to myself because of it, you wanna be a smart ass & gimme attitude?? Imma be a Kunt to you",0,3.3448275862068964,0.7586206896551724,4,0,0,0,5,16,7,1,0,0,0,1,0,0,83.15,0
The shoes are cheap they 70 but the website that sells and ships to me is selling them for like 139 so Im just like BITCH,0,3.6923076923076925,0.9615384615384616,7,0,0,0,0,14,4,3,1,0,0,2,0,0,87.39,0
When eating the groceries didn't quite go as planned...,0,5.222222222222222,1.0,1,0,0,0,4,4,1,2,1,0,0,0,1,0,87.72,0
"Example 01: Boyfriend: 'I think my girlfriend is cheating on me.' Boyfriend's friend: 'Yeah, bitch got a penis!'",1,5.277777777777778,1.0,5,0,0,0,11,4,6,4,1,0,0,0,0,0,87.72,0
"MS-13 gang members, including 10 illegal aliens, charged in deaths of Virginia teens #AmericansHaveDreamsToo #BuildTheWall #PreventableDeaths#SecureTheBorder #StopTheInvasion#ThereAreMoreOfThemOutThere#DeportationsEqualPublicSafety",1,12.647058823529411,1.0,29,7,0,0,10,2,8,4,3,0,0,1,1,0,-55.77,0
well what is your sc,0,3.2,1.0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,117.16,0
And 4. I was calling you the sexist. Obviously. It applies to YOU. Dont not all men me when you cant eve,0,3.772727272727273,0.9545454545454546,8,0,0,0,4,12,3,3,1,0,0,0,1,0,89.45,0
My mom tryna bribe be into watching my brother and sister for a whole nother week. Bitch this been the longest 11 days of my life.,0,4.038461538461538,0.9615384615384616,2,0,0,0,2,12,9,2,1,0,0,0,1,0,92.12,0
I kinda want to see you again just so I can punch you in the kidney. #WomenSuck,1,3.7058823529411766,0.8823529411764706,4,1,0,0,2,11,4,1,0,0,0,0,0,0,79.6,0
Now is not the time to abandon the US refugee program. #RefugeesWelcome #wewelcomerefugees #welcome75k,0,6.357142857142857,0.9285714285714286,5,3,0,0,4,6,4,2,0,0,1,0,0,0,81.29,0
The German Government Pays for 3 Week Vacation for Refugees to Go Home -INCLUDING airfare BACK to the very countries that claim they are fleeing because it is unsafe. | Armstrong Economics,0,4.90625,0.9375,24,0,0,0,3,13,9,3,1,0,0,0,0,0,48.47,0
'You're the only one I'm talking to',0,4.285714285714286,1.0,2,0,0,0,4,2,0,1,1,0,0,0,0,0,89.75,0
Scum bag piece of trash. #BUILDTHATWALL,1,5.666666666666667,1.0,14,1,0,0,2,1,5,0,0,0,0,0,0,0,99.23,0
"Teens are using Instagram ""flop"" accounts to share their opinions on big issues like gun control, abortion, immigration, Trump, LGBTQ laws, YouTubers, and more, reports",0,5.76,1.0,10,0,0,0,9,5,15,1,1,0,0,1,0,0,54.56,0
"I thought you already had the title. Oh wait, you said most hysterical WOMAN.",0,4.571428571428571,0.9285714285714286,7,0,0,0,3,6,2,2,0,0,0,0,1,0,81.29,0
"Luis Mario Rodrigues-Torres a Mexican illegal, arrested in connection with the rape of an 11-year-old girl, who he reportedly contacted via Snapchat. #Deport all Illegals #BuildTheWall from the Pacific Ocean to The Gulf Of Mexico - #NoDACA it is not a Law",0,5.095238095238095,0.9523809523809523,23,3,0,0,10,18,13,3,2,0,0,1,1,0,50.67,0
Lies of the Soros-Backed Immigration Lobby The enemy within...,0,6.0,1.0,6,0,0,0,4,3,3,1,0,0,0,1,0,0,36.96,0
3 to 1! BOARD OF SUPERVISORS Pima County AZ REJECTS $1 Million in Border SECURITY GRANT MONEY FOR Sheriffs Department GONE! HEY USE THE MONEY TO #BuildThatWall ~WE REALLY HAVE TO DISCERN AND RESEARCH WHO WERE VOTING FOR~#VoteRed2018,1,5.131578947368421,0.9473684210526315,127,2,0,0,7,11,16,3,0,0,0,0,1,0,58.58,0
"You put your bitch on the shelf , Nigga I make my hoe bring the cab back",0,3.2941176470588234,0.9411764705882353,3,0,0,0,1,7,5,2,0,0,0,0,2,0,97.54,0
When you wake up and your mouth is drier than the Sahara desert,0,3.923076923076923,1.0,2,0,0,0,0,8,5,0,0,0,0,0,0,0,92.12,0
"Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.",0,4.958333333333333,0.9583333333333334,8,0,0,0,5,7,5,1,0,0,0,1,3,0,55.58,0
"Massive red salute to a living legend now leaving us: Arsene Tchakarian, the last living member of the Missak Manouchian Group -- the communist immigrant partisan militia that fought the Nazi occupation of France during World War II -- has died at age 101.",0,4.840909090909091,0.8636363636363636,12,0,0,0,7,13,13,4,3,0,1,0,0,0,37.31,0
"Chyron on show:RINO McConnell wants to wait to #BuildThatWall until after the primaries.Like every other personality on a network, hes now a full-blown RWNJ propagandist.This happens only with the explicit endorsement of .",1,5.757575757575758,0.8787878787878788,16,1,0,0,7,15,9,4,0,0,0,0,0,0,43.69,0
How much RAM do you need? Its probably less than you think #graphicdesign,0,4.6923076923076925,0.9230769230769231,5,1,0,0,2,6,3,1,0,0,0,0,2,0,90.26,0
I like subs better anyways because you catch way more substance IMO... but he dead sound like a bitch lol,0,4.3,0.95,4,0,0,0,3,7,8,2,0,0,0,2,0,0,95.17,0
Better to be silent and allow people to guess you are a moron then to open your mouth and remove all doubt #BuildThatWall #MAGA #WWG1WGA,1,4.48,0.88,14,3,0,0,3,12,7,1,0,0,0,0,1,0,71.48,0
"ICE protester who scaled Statue of Liberty identified as Congolese immigrant with a record of assaulting a cop Lol,leftists step into crap with this one...",1,5.24,0.88,7,0,0,0,4,10,6,4,3,0,0,0,1,0,46.1,0
"Im ready to go rebuild my country, #Somali #refugee says #WithRefugees #WorldRefugeeDay",0,6.333333333333333,1.0,7,4,0,0,5,2,3,4,1,0,0,0,0,0,59.3,0
When someone takes a post too seriously and writes an essay in the comments,0,4.428571428571429,1.0,1,0,0,0,0,7,3,2,0,0,0,0,1,0,74.19,0
Why do HOES tweet about other hoes? bitch you're ran through,1,4.545454545454546,1.0,5,0,0,0,2,6,4,1,0,0,0,0,0,0,108.19,0
Bitch stole my tips so I stole hers right back. Fucking cunt.I hate serving.,1,4.5,0.9285714285714286,4,0,0,0,3,4,5,2,1,0,0,0,1,0,98.21,0
I think a conservative estimate is 99% of #asylum claims by #illegals are false. #DeportThemAll #ArrestEmployers #MAGA,1,6.0,1.0,10,5,0,0,7,6,6,2,0,0,0,0,0,0,37.47,0
FFS!! That sounds as good as his grammar,0,4.125,0.875,4,0,0,0,2,4,2,1,0,0,0,0,0,0,105.66,0
All summer 16,0,3.6666666666666665,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93.81,0
boo seungkwan a visual hole ???? bitch i think the fuk not #SVT_PROJECT_VOCAL #PINWHEEL,0,5.285714285714286,1.0,23,2,0,0,8,4,5,2,0,0,0,0,0,0,73.34,0
"No one gives less fucks than the guy that comments 'check your DM, ma' on bitches posts",1,4.176470588235294,1.0,3,0,0,0,3,6,4,3,0,0,0,0,0,0,96.52,0
"Do you think Beyonc is nice or a bitch A little bit of both, depends on the time Wonhoe w...",1,3.65,1.0,4,0,0,0,4,9,4,2,0,0,0,0,0,0,76.56,0
Trump DOJ sues California over 'interference' with immigration enforcement #UncheckedProgressivism,0,8.9,1.0,7,1,0,0,3,2,6,1,0,0,0,0,0,0,-6.36,0
Video: Assad and Kind Syrians open it's door to genuine refugee,0,4.818181818181818,1.0,4,0,0,0,2,3,7,0,0,0,0,0,0,0,77.23,0
"Ben, you are shit on my shoe still bitch.",0,3.6666666666666665,1.0,1,0,0,0,2,4,3,1,0,0,0,0,1,0,113.1,0
In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive,1,6.896551724137931,0.9655172413793104,116,7,0,0,14,10,9,4,1,0,0,0,1,0,28.8,0
I hope that every woman you meet or speak w/ is secretly taping you. Rape culture can not be defended.,0,4.15,1.0,2,0,0,0,3,8,4,3,2,0,0,0,1,0,78.25,0
Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore,1,3.6551724137931036,0.9655172413793104,3,0,0,0,2,13,8,4,0,0,0,0,1,0,99.57,0
HOE MY GOOOODDD YESSSSS BITCH !!!! Wow you're so beautiful how can someone be so hotttt,0,4.5,0.9375,26,0,0,0,5,7,7,0,0,0,0,0,0,0,89.24,0
LMAOO you pussy. What those emojis mean?!,1,5.0,1.0,6,0,0,0,3,3,3,0,0,0,0,0,0,0,110.22,0
Illegal aliens should be sent home. Illegal aliens have no place in our country. #BuildThatWall NOW! Illegal aliens are illegal hence the term illegal. They are here illegally and they are aliens to our country and,1,4.972222222222222,0.75,10,1,0,0,5,17,9,3,0,0,0,0,1,0,79.26,0
Stop imigration from all muslim countries !,1,5.285714285714286,1.0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,56.93,0
"Yup I want #TonyPaul to song at The ""BIG BAD DON #TRUMP"" #RALLY IN #TEXAS..WITH #TEDCRUZ WHO IS THE SHARPEST MEANEST FAIREST LEGAL MIND AND #SENATOR IN THE #GOP #OCTOBER MAKE YUR RESERVATIONS, #RV SPOTS PLANE TICKETS 118,000 SEAT",1,4.897435897435898,0.9487179487179487,148,9,0,0,15,12,14,5,0,0,0,0,0,0,68.6,0
"Blacklisted: Facebook banned pages belonging to Infowars' Alex Jones for ""glorifying violence"" and ""using dehumanizing language"" against transgender, Muslim and immigrant communities",0,7.318181818181818,0.9545454545454546,6,0,0,0,7,5,9,6,6,0,0,0,0,0,6.84,0
Allies? you mean those political bastards who sold their country to the rapefugee business?,0,5.571428571428571,1.0,1,0,0,0,2,6,5,2,0,0,0,0,0,0,65.73,0
What does a woman and a tampon have in common? They're both stuck up bitches,1,4.133333333333334,0.9333333333333333,2,0,0,0,2,9,4,0,0,0,0,0,0,0,89.24,0
Five Other Heinous Illegal Alien Crimes You Didnt Hear About This Week MSM refuses to publish or warn citizens of the atrocities being inflicted on them daily by Illegal Aliens.Everyday an Illegal Alien destroy's more American family's.#DeportThemAll,1,5.783783783783784,0.918918918918919,24,1,0,0,5,14,8,3,1,0,0,0,0,0,35.78,0
We are being INVADED!!!! #BuildThatWall BUILD THE WALL and SHUT THE DOOR on our border with Mexico NOW!,1,4.777777777777778,0.9444444444444444,38,1,0,0,6,9,5,2,1,0,0,0,0,0,79.26,0
"Thank you, Mr. President. Promises made, promises kept. This is why America elected you.#MAGA#BuildThatWall",1,6.714285714285714,1.0,13,2,0,0,8,3,6,3,1,0,0,0,1,0,66.7,0
13 Americans Victimized by Illegal Migrant Crime in One Week Why won't you STOP this constant assault on American citizens and the steady invasion by foreigners on US soil?We the People Demand an end to this!#DeportThemAll,1,5.194444444444445,0.9166666666666666,21,1,0,0,4,14,10,4,0,0,1,0,0,0,44.75,0
"A welcomeorganisation in Paris finish their work, because to many refugees react with violence.",0,5.857142857142857,1.0,2,0,0,0,2,6,5,1,0,0,0,0,0,0,40.35,0
"""(Approx. 133,800 sex crime arrests among """"criminal aliens"""" incarcerated in USA from 2011-2016 according to GAO, primarily from Mexico & Central America.) (Mexico isn't a race.)#SendThemBack #NoAmnesty #BuildTheWall #EndChainMigration #EndTheVisaLottery #EndAnchorBabies #NoDACA""",1,7.8125,0.96875,34,7,0,0,25,6,11,5,2,0,0,1,1,0,18.72,0
Oh my god hahaha! Yeh Rardi! How dare you have bare walls in the middle of decorating . Just do it the skank way and paper over the previous...,0,3.9655172413793105,0.9310344827586207,5,0,0,0,6,14,9,1,1,1,0,0,0,0,78.96,0
"WHERE IS Maxine Waters?!?Did the DNC lock her in a closet so she wouldn't alienate any more independents prior to Nov 6??Maxine, we need you! Hold a press conference, a rally a RIOT!#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BuildTheWall",1,5.348837209302325,0.9302325581395349,54,11,0,0,21,16,16,5,1,0,0,0,2,0,62.75,0
2 hysterical women in the US Senate,1,4.142857142857143,1.0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,55.91,0
"Fists fly, and so does a megaphone, as rapefugee crisis inflames local politics in Dhimmi Toronto area",0,5.0588235294117645,1.0,3,0,0,0,2,6,5,2,0,0,0,1,1,0,62.68,0
"In the next two weeks we will have 2 new refugee families arriving in Chicago! We need another Good Neighbor Team to commit to welcome and support them in their first 4 months. If you and a group of your friends or family are ready to serve in this way, emailRsheehy.org",0,4.313725490196078,0.9019607843137255,8,0,0,0,4,24,11,4,2,0,0,0,2,0,79.6,0
"Lauren Southern: Tries to kill refugees in the Mediterranean. Conservative British Government: Oh, fuck off. You're not welcome in the UK. Chris Kenny: Ooh Lauren Southern, I can't believe she wasn't allowed into the Lakemba Mosque! What about freedom!",1,5.487179487179487,0.8974358974358975,20,0,0,0,13,14,9,5,2,0,0,1,0,0,72.02,0
how drunk was this a hole and did you threaten to chop it off in theme with the month?,0,3.5789473684210527,1.0,0,0,0,0,1,13,4,0,0,0,0,0,0,0,94.49,0
Imagine what would happen if the U.S. did this? Mexico would suddenly be building a wall. 'Use foreign aid budget to help illegal migrants go back home' via,0,4.607142857142857,0.9642857142857143,5,0,0,0,6,7,7,4,1,0,0,1,2,1,78.96,0
Argentina imported tons of Mestizos and they went from a first world country to another third world Latin American shithole. This is what's in store for America if we #AbolishICE. #BuildTheDamnWall #DeportThemAll #SupportICE #KAG,1,5.764705882352941,0.9705882352941176,24,5,0,0,8,12,12,2,1,0,0,0,2,0,60.01,0
It will only be a matter of time before something happens to those ranchers.#BuildThatWall#BuildTheWall #BuildTheDamnWall,1,7.133333333333334,1.0,11,3,0,0,4,9,5,1,0,0,0,0,0,0,47.79,0
"Maxine Waters, lead instigator of resister's violence; is nowhere to be seen when the violence occurs. She lets others get in trouble while she spews her hatred & vitriol. Brave woman, she is!#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst",1,5.439024390243903,0.975609756097561,32,9,0,0,17,12,19,7,2,0,0,0,1,0,61.33,0
"I had this crazy, bitchy/cunty science/health teacher. Bitch came to school with an attitude everyday, and had the nerve to be married",1,5.136363636363637,0.9090909090909091,2,0,0,0,5,11,5,2,1,0,0,0,0,0,68.77,0
#buildthewall U.S. Marshals: Illegal alien wanted for murder in Mexico arrested in SC #endchainmigration via,1,6.266666666666667,0.9333333333333333,7,2,0,0,5,3,5,2,2,0,0,1,1,0,30.87,0
The next person to call me a fat bitch or a fat cunt is getting their fucking teeth knocked down their throat .. I am not the one,0,3.642857142857143,0.8928571428571429,2,0,0,0,2,14,8,3,3,0,0,0,0,0,100.07,0
Not our problem #sendthemhome,0,6.5,1.0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,92.8,0
Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt. #SSSS #SeeSomethingSaySomething ICE 866-347-2423 #StopTheInvasion,1,6.166666666666667,0.9583333333333334,21,3,0,0,8,8,6,5,1,0,0,0,0,0,71.82,0
"Bitch I ain't got no hoes, why do you think I have to settle and hangout w you on my days off?!?!",1,3.4545454545454546,0.9090909090909091,3,0,0,0,6,12,5,3,0,0,0,0,0,0,91.45,0
"Whats wrong you pathetic little slut, cant take much of daddys cock like you thought you did? Can you?",1,4.421052631578948,0.8947368421052632,2,0,0,0,3,5,4,1,0,0,0,1,0,0,86.03,0
"I am an immigrant. I live with my child. I am a 29 year old female. I earned $13,000 last year. I work 40 hours per week. I have a Bachelor's degree in accounting. I live in MI cc'Rep. John Moolenaar. #ImmigrantsAreUS",0,4.190476190476191,0.7619047619047619,17,1,0,0,13,17,13,1,1,0,0,1,0,0,90.77,0
"Law allows separated migrant children to tell why they fled their country, lawsuit says via",0,5.133333333333334,1.0,1,0,0,0,1,4,4,4,1,0,0,1,0,0,64.71,0
has created the trend. Im gonna hashtag illegal aliens after every tweet or response. Even if unrelated. #illegalaliens,0,5.666666666666667,1.0,2,1,0,0,4,5,7,2,1,0,0,0,1,0,56.93,0
LEMINIS STOP TRAINING IT'S TIME TO GET RIPPED hashtag THIS CUNT BITCH literally fuck that?,1,5.066666666666666,1.0,50,0,0,0,2,3,6,4,1,0,0,0,1,0,64.71,0
#EU offers states funding to take in migrants,0,4.75,1.0,2,1,0,0,1,2,3,3,1,0,0,0,0,0,80.28,0
Am I piece of shit? Yes. Do I at least feel bad about it? Absolutely not,0,3.5625,0.9375,6,0,0,0,3,8,1,1,0,0,0,0,2,0,97.2,0
